107,Lyttelton,43°36'S,172°43'E                                          
Based on constituent set with reference date:,01-Jan-2009
Local Std or Daylight Time,Tidal heights in metres.
1,We,1,2020,03:45,0.7,10:04,2.2,16:19,0.7,22:29,2.1
2,Th,1,2020,04:31,0.7,10:49,2.2,17:05,0.7,23:14,2.1
3,Fr,1,2020,05:19,0.8,11:34,2.2,17:52,0.7,,
4,Sa,1,2020,00:00,2.1,06:07,0.8,12:21,2.1,18:38,0.7
5,Su,1,2020,00:46,2.1,06:57,0.8,13:08,2.1,19:24,0.7
6,Mo,1,2020,01:34,2.1,07:47,0.8,13:55,2.1,20:08,0.7
7,Tu,1,2020,02:22,2.1,08:36,0.8,14:42,2.1,20:53,0.7
8,We,1,2020,03:10,2.2,09:25,0.7,15:29,2.1,21:40,0.6
9,Th,1,2020,03:58,2.3,10:14,0.7,16:16,2.2,22:29,0.6
10,Fr,1,2020,04:46,2.3,11:03,0.6,17:04,2.2,23:19,0.5
11,Sa,1,2020,05:35,2.4,11:53,0.5,17:55,2.3,,
12,Su,1,2020,00:10,0.4,06:24,2.5,12:43,0.5,18:48,2.3
13,Mo,1,2020,01:02,0.4,07:16,2.5,13:34,0.4,19:42,2.4
14,Tu,1,2020,01:54,0.3,08:09,2.6,14:26,0.4,20:38,2.4
15,We,1,2020,02:46,0.3,09:03,2.6,15:19,0.4,21:33,2.4
16,Th,1,2020,03:40,0.3,09:58,2.5,16:14,0.4,22:28,2.4
17,Fr,1,2020,04:37,0.4,10:54,2.5,17:10,0.4,23:24,2.4
18,Sa,1,2020,05:35,0.4,11:50,2.4,18:06,0.4,,
19,Su,1,2020,00:20,2.4,06:35,0.5,12:47,2.4,19:03,0.4
20,Mo,1,2020,01:19,2.4,07:35,0.5,13:44,2.3,19:58,0.5
21,Tu,1,2020,02:18,2.4,08:34,0.5,14:41,2.3,20:53,0.5
22,We,1,2020,03:15,2.4,09:30,0.5,15:35,2.3,21:48,0.5
23,Th,1,2020,04:10,2.4,10:24,0.5,16:27,2.3,22:40,0.5
24,Fr,1,2020,05:00,2.4,11:14,0.5,17:17,2.3,23:31,0.5
25,Sa,1,2020,05:48,2.4,12:02,0.5,18:05,2.2,,
26,Su,1,2020,00:18,0.5,06:33,2.4,12:47,0.6,18:52,2.2
27,Mo,1,2020,01:03,0.5,07:18,2.3,13:31,0.6,19:38,2.2
28,Tu,1,2020,01:46,0.6,08:01,2.3,14:14,0.6,20:24,2.2
29,We,1,2020,02:29,0.6,08:45,2.2,14:57,0.6,21:09,2.1
30,Th,1,2020,03:11,0.7,09:28,2.2,15:41,0.7,21:52,2.1
31,Fr,1,2020,03:55,0.7,10:12,2.2,16:26,0.7,22:36,2.1
1,Sa,2,2020,04:40,0.8,10:57,2.1,17:11,0.7,23:20,2.1
2,Su,2,2020,05:28,0.8,11:42,2.1,17:57,0.7,,
3,Mo,2,2020,00:05,2.1,06:18,0.8,12:29,2.1,18:43,0.7
4,Tu,2,2020,00:53,2.1,07:09,0.8,13:16,2.1,19:29,0.7
5,We,2,2020,01:42,2.1,07:59,0.8,14:05,2.1,20:16,0.7
6,Th,2,2020,02:33,2.2,08:50,0.7,14:54,2.2,21:05,0.6
7,Fr,2,2020,03:24,2.3,09:41,0.6,15:44,2.2,21:57,0.5
8,Sa,2,2020,04:15,2.4,10:32,0.5,16:35,2.3,22:51,0.4
9,Su,2,2020,05:06,2.5,11:24,0.4,17:28,2.4,23:45,0.3
10,Mo,2,2020,05:58,2.6,12:16,0.4,18:23,2.4,,
11,Tu,2,2020,00:39,0.3,06:52,2.6,13:09,0.3,19:19,2.5
12,We,2,2020,01:33,0.2,07:46,2.6,14:03,0.3,20:16,2.5
13,Th,2,2020,02:27,0.3,08:42,2.6,14:57,0.3,21:13,2.5
14,Fr,2,2020,03:22,0.3,09:39,2.5,15:53,0.3,22:09,2.5
15,Sa,2,2020,04:19,0.4,10:36,2.5,16:50,0.4,23:06,2.5
16,Su,2,2020,05:19,0.4,11:33,2.4,17:47,0.4,,
17,Mo,2,2020,00:03,2.4,06:20,0.5,12:31,2.3,18:45,0.5
18,Tu,2,2020,01:02,2.4,07:20,0.5,13:28,2.3,19:41,0.5
19,We,2,2020,02:01,2.4,08:18,0.6,14:25,2.3,20:36,0.5
20,Th,2,2020,02:58,2.3,09:12,0.6,15:18,2.2,21:29,0.5
21,Fr,2,2020,03:51,2.3,10:03,0.6,16:08,2.2,22:20,0.6
22,Sa,2,2020,04:38,2.3,10:50,0.6,16:55,2.2,23:08,0.6
23,Su,2,2020,05:23,2.3,11:35,0.6,17:40,2.2,23:53,0.6
24,Mo,2,2020,06:05,2.3,12:18,0.6,18:24,2.2,,
25,Tu,2,2020,00:36,0.6,06:47,2.3,13:00,0.6,19:07,2.2
26,We,2,2020,01:17,0.6,07:28,2.2,13:42,0.6,19:51,2.2
27,Th,2,2020,01:58,0.7,08:10,2.2,14:23,0.7,20:34,2.1
28,Fr,2,2020,02:39,0.7,08:53,2.1,15:05,0.7,21:17,2.1
29,Sa,2,2020,03:21,0.7,09:37,2.1,15:48,0.7,22:00,2.1
1,Su,3,2020,04:06,0.8,10:22,2.1,16:32,0.8,22:44,2.1
2,Mo,3,2020,04:54,0.8,11:08,2.1,17:18,0.8,23:29,2.1
3,Tu,3,2020,05:44,0.8,11:55,2.1,18:05,0.7,,
4,We,3,2020,00:16,2.1,06:35,0.8,12:43,2.1,18:53,0.7
5,Th,3,2020,01:07,2.2,07:27,0.7,13:32,2.1,19:43,0.6
6,Fr,3,2020,01:59,2.3,08:18,0.6,14:23,2.2,20:35,0.6
7,Sa,3,2020,02:53,2.4,09:09,0.5,15:16,2.3,21:29,0.5
8,Su,3,2020,03:46,2.5,10:02,0.5,16:09,2.4,22:25,0.4
9,Mo,3,2020,04:39,2.5,10:55,0.4,17:04,2.5,23:21,0.3
10,Tu,3,2020,05:33,2.6,11:50,0.3,17:59,2.5,,
11,We,3,2020,00:17,0.2,06:27,2.6,12:44,0.3,18:56,2.6
12,Th,3,2020,01:12,0.2,07:23,2.6,13:39,0.3,19:54,2.6
13,Fr,3,2020,02:07,0.2,08:21,2.6,14:34,0.3,20:51,2.6
14,Sa,3,2020,03:03,0.3,09:19,2.5,15:31,0.3,21:49,2.5
15,Su,3,2020,04:01,0.4,10:17,2.4,16:28,0.4,22:46,2.5
16,Mo,3,2020,05:01,0.4,11:15,2.4,17:26,0.5,23:44,2.4
17,Tu,3,2020,06:02,0.5,12:12,2.3,18:24,0.5,,
18,We,3,2020,00:42,2.4,07:01,0.6,13:09,2.3,19:21,0.6
19,Th,3,2020,01:40,2.3,07:57,0.6,14:04,2.2,20:15,0.6
20,Fr,3,2020,02:35,2.3,08:49,0.6,14:56,2.2,21:07,0.6
21,Sa,3,2020,03:25,2.3,09:37,0.6,15:44,2.2,21:55,0.6
22,Su,3,2020,04:11,2.3,10:22,0.6,16:29,2.2,22:42,0.6
23,Mo,3,2020,04:53,2.3,11:05,0.6,17:12,2.2,23:25,0.6
24,Tu,3,2020,05:34,2.2,11:47,0.6,17:54,2.2,,
25,We,3,2020,00:07,0.6,06:14,2.2,12:28,0.6,18:35,2.2
26,Th,3,2020,00:48,0.7,06:54,2.2,13:08,0.7,19:17,2.2
27,Fr,3,2020,01:28,0.7,07:36,2.1,13:49,0.7,20:00,2.2
28,Sa,3,2020,02:09,0.7,08:20,2.1,14:30,0.7,20:43,2.1
29,Su,3,2020,02:51,0.7,09:05,2.1,15:13,0.7,21:26,2.1
30,Mo,3,2020,03:36,0.8,09:51,2.0,15:57,0.8,22:11,2.1
31,Tu,3,2020,04:24,0.8,10:38,2.0,16:44,0.7,22:57,2.2
1,We,4,2020,05:15,0.8,11:26,2.1,17:32,0.7,23:46,2.2
2,Th,4,2020,06:06,0.7,12:14,2.1,18:23,0.7,,
3,Fr,4,2020,00:37,2.2,06:58,0.6,13:05,2.2,19:15,0.6
4,Sa,4,2020,01:30,2.3,07:50,0.6,13:57,2.3,20:09,0.5
5,Su,4,2020,02:25,2.4,07:42,0.5,13:51,2.4,20:05,0.4
6,Mo,4,2020,02:20,2.5,08:34,0.4,14:46,2.5,21:02,0.3
7,Tu,4,2020,03:14,2.5,09:29,0.3,15:41,2.5,21:59,0.3
8,We,4,2020,04:09,2.6,10:24,0.3,16:38,2.6,22:56,0.2
9,Th,4,2020,05:04,2.6,11:20,0.2,17:35,2.6,23:52,0.2
10,Fr,4,2020,06:01,2.6,12:16,0.3,18:32,2.6,,
11,Sa,4,2020,00:48,0.2,06:59,2.5,13:12,0.3,19:30,2.6
12,Su,4,2020,01:44,0.3,07:58,2.4,14:08,0.4,20:27,2.5
13,Mo,4,2020,02:41,0.4,08:56,2.4,15:04,0.4,21:24,2.5
14,Tu,4,2020,03:40,0.5,09:53,2.3,16:01,0.5,22:20,2.4
15,We,4,2020,04:39,0.5,10:50,2.3,16:58,0.6,23:16,2.3
16,Th,4,2020,05:36,0.6,11:44,2.2,17:54,0.6,,
17,Fr,4,2020,00:11,2.3,06:30,0.6,12:37,2.2,18:47,0.6
18,Sa,4,2020,01:04,2.2,07:19,0.6,13:27,2.2,19:38,0.7
19,Su,4,2020,01:53,2.2,08:05,0.6,14:14,2.2,20:25,0.7
20,Mo,4,2020,02:38,2.2,08:48,0.6,14:59,2.2,21:11,0.7
21,Tu,4,2020,03:20,2.2,09:30,0.6,15:41,2.2,21:55,0.7
