077,Nelson,41°16'S,173°16'E                                          
Based on data from,01-Jan-2012,to,01-Jan-2013,reference date:,01-Jan-2004
NZST,Tidal heights in metres.
1,Su,1,2012,02:36,3.5,08:30,1.2,14:52,3.5,20:57,1.3
2,Mo,1,2012,03:23,3.3,09:24,1.4,15:46,3.3,21:51,1.4
3,Tu,1,2012,04:20,3.2,10:34,1.5,16:46,3.2,22:51,1.4
4,We,1,2012,05:30,3.1,11:51,1.5,17:49,3.2,23:57,1.4
5,Th,1,2012,06:44,3.2,12:55,1.4,18:49,3.3,,
6,Fr,1,2012,01:02,1.4,07:47,3.3,13:47,1.3,19:44,3.4
7,Sa,1,2012,01:58,1.2,08:36,3.6,14:31,1.1,20:35,3.5
8,Su,1,2012,02:47,1.1,09:17,3.8,15:11,0.9,21:21,3.7
9,Mo,1,2012,03:29,0.9,09:55,4.0,15:49,0.7,22:04,3.8
10,Tu,1,2012,04:08,0.7,10:31,4.1,16:27,0.6,22:46,4.0
11,We,1,2012,04:45,0.6,11:07,4.2,17:06,0.5,23:26,4.1
12,Th,1,2012,05:22,0.5,11:44,4.3,17:45,0.5,,
13,Fr,1,2012,00:07,4.1,05:59,0.5,12:23,4.2,18:27,0.5
14,Sa,1,2012,00:48,4.1,06:39,0.6,13:05,4.1,19:12,0.6
15,Su,1,2012,01:31,4.0,07:21,0.7,13:51,3.9,20:00,0.7
16,Mo,1,2012,02:17,3.8,08:10,0.9,14:44,3.7,20:54,0.9
17,Tu,1,2012,03:10,3.7,09:10,1.1,15:45,3.6,21:56,1.1
18,We,1,2012,04:13,3.5,10:27,1.3,16:56,3.4,23:07,1.2
19,Th,1,2012,05:30,3.4,11:55,1.3,18:10,3.4,,
20,Fr,1,2012,00:25,1.1,06:52,3.5,13:10,1.1,19:22,3.5
21,Sa,1,2012,01:37,1.0,08:01,3.7,14:10,0.9,20:26,3.7
22,Su,1,2012,02:38,0.8,08:56,4.0,15:00,0.8,21:21,3.8
23,Mo,1,2012,03:29,0.7,09:43,4.2,15:46,0.6,22:09,4.0
24,Tu,1,2012,04:13,0.5,10:24,4.3,16:27,0.6,22:52,4.0
25,We,1,2012,04:52,0.5,11:02,4.3,17:05,0.6,23:31,4.0
26,Th,1,2012,05:27,0.5,11:38,4.3,17:41,0.6,,
27,Fr,1,2012,00:08,4.0,06:01,0.6,12:14,4.1,18:15,0.7
28,Sa,1,2012,00:43,3.9,06:34,0.7,12:49,4.0,18:50,0.8
29,Su,1,2012,01:18,3.8,07:07,0.9,13:27,3.8,19:26,1.0
30,Mo,1,2012,01:54,3.6,07:45,1.1,14:07,3.6,20:05,1.1
31,Tu,1,2012,02:34,3.4,08:29,1.3,14:54,3.4,20:50,1.3
1,We,2,2012,03:21,3.2,09:29,1.5,15:49,3.2,21:46,1.5
2,Th,2,2012,04:26,3.1,10:51,1.6,16:54,3.1,22:57,1.6
3,Fr,2,2012,05:51,3.0,12:12,1.6,18:04,3.1,,
4,Sa,2,2012,00:19,1.5,07:11,3.2,13:14,1.4,19:11,3.2
5,Su,2,2012,01:30,1.4,08:08,3.4,14:03,1.1,20:10,3.4
6,Mo,2,2012,02:24,1.1,08:52,3.7,14:46,0.9,21:00,3.7
7,Tu,2,2012,03:08,0.9,09:32,4.0,15:26,0.7,21:45,3.9
8,We,2,2012,03:48,0.6,10:09,4.2,16:06,0.5,22:27,4.1
9,Th,2,2012,04:26,0.4,10:47,4.4,16:46,0.3,23:08,4.2
10,Fr,2,2012,05:03,0.3,11:25,4.4,17:26,0.3,23:49,4.3
11,Sa,2,2012,05:41,0.3,12:05,4.4,18:08,0.3,,
12,Su,2,2012,00:29,4.3,06:21,0.4,12:46,4.2,18:52,0.5
13,Mo,2,2012,01:11,4.1,07:03,0.6,13:32,4.0,19:38,0.7
14,Tu,2,2012,01:56,3.9,07:50,0.9,14:23,3.8,20:30,0.9
15,We,2,2012,02:47,3.7,08:49,1.1,15:23,3.5,21:32,1.1
16,Th,2,2012,03:50,3.5,10:09,1.3,16:34,3.3,22:48,1.3
17,Fr,2,2012,05:10,3.3,11:43,1.4,17:54,3.3,,
18,Sa,2,2012,00:14,1.3,06:39,3.4,12:59,1.2,19:13,3.4
19,Su,2,2012,01:28,1.2,07:49,3.6,13:57,1.0,20:18,3.5
20,Mo,2,2012,02:27,1.0,08:42,3.9,14:46,0.9,21:11,3.7
21,Tu,2,2012,03:14,0.7,09:25,4.1,15:28,0.7,21:54,3.9
22,We,2,2012,03:54,0.6,10:03,4.2,16:06,0.6,22:33,4.0
23,Th,2,2012,04:29,0.5,10:38,4.2,16:40,0.6,23:08,4.1
24,Fr,2,2012,05:02,0.5,11:12,4.2,17:12,0.6,23:41,4.1
25,Sa,2,2012,05:32,0.5,11:45,4.1,17:43,0.7,,
26,Su,2,2012,00:13,4.0,06:02,0.7,12:18,4.0,18:15,0.8
27,Mo,2,2012,00:45,3.9,06:34,0.8,12:52,3.8,18:48,0.9
28,Tu,2,2012,01:18,3.7,07:08,1.0,13:30,3.6,19:24,1.1
29,We,2,2012,01:53,3.5,07:49,1.2,14:12,3.4,20:06,1.2
1,Th,3,2012,02:34,3.3,08:41,1.5,15:03,3.2,20:57,1.4
2,Fr,3,2012,03:31,3.1,09:57,1.6,16:06,3.1,22:04,1.6
3,Sa,3,2012,04:55,3.0,11:24,1.6,17:19,3.1,23:31,1.6
4,Su,3,2012,06:25,3.1,12:34,1.4,18:34,3.2,,
5,Mo,3,2012,00:53,1.4,07:31,3.4,13:28,1.2,19:39,3.4
6,Tu,3,2012,01:52,1.1,08:20,3.7,14:15,0.9,20:33,3.7
7,We,3,2012,02:40,0.8,09:02,4.0,14:58,0.6,21:20,4.0
8,Th,3,2012,03:22,0.5,09:42,4.3,15:40,0.4,22:04,4.2
9,Fr,3,2012,04:02,0.3,10:22,4.4,16:22,0.2,22:46,4.4
10,Sa,3,2012,04:42,0.2,11:03,4.5,17:05,0.2,23:28,4.4
11,Su,3,2012,05:21,0.2,11:44,4.4,17:48,0.3,,
12,Mo,3,2012,00:10,4.4,06:02,0.3,12:28,4.2,18:33,0.4
13,Tu,3,2012,00:52,4.2,06:46,0.6,13:15,4.0,19:20,0.7
14,We,3,2012,01:38,4.0,07:35,0.9,14:07,3.7,20:13,0.9
15,Th,3,2012,02:30,3.7,08:37,1.2,15:08,3.4,21:16,1.2
16,Fr,3,2012,03:33,3.4,10:00,1.4,16:19,3.3,22:35,1.4
17,Sa,3,2012,04:54,3.3,11:29,1.4,17:41,3.2,,
18,Su,3,2012,00:00,1.4,06:21,3.4,12:41,1.3,18:59,3.3
19,Mo,3,2012,01:11,1.2,07:29,3.6,13:37,1.1,20:02,3.5
20,Tu,3,2012,02:06,1.0,08:18,3.8,14:23,0.9,20:51,3.7
21,We,3,2012,02:51,0.8,08:59,3.9,15:02,0.8,21:32,3.9
22,Th,3,2012,03:29,0.7,09:36,4.1,15:38,0.7,22:08,4.0
23,Fr,3,2012,04:02,0.6,10:10,4.1,16:11,0.7,22:41,4.0
24,Sa,3,2012,04:34,0.6,10:42,4.1,16:42,0.7,23:13,4.0
25,Su,3,2012,05:03,0.6,11:15,4.0,17:13,0.7,23:44,4.0
26,Mo,3,2012,05:33,0.7,11:48,3.9,17:44,0.8,,
27,Tu,3,2012,00:16,3.9,06:05,0.8,12:23,3.8,18:17,0.9
28,We,3,2012,00:48,3.7,06:39,1.0,13:00,3.6,18:53,1.0
29,Th,3,2012,01:22,3.6,07:20,1.2,13:42,3.4,19:34,1.2
30,Fr,3,2012,02:02,3.4,08:11,1.4,14:31,3.3,20:23,1.4
31,Sa,3,2012,02:54,3.2,09:19,1.5,15:30,3.1,21:26,1.5
1,Su,4,2012,04:09,3.1,10:39,1.5,16:40,3.1,22:47,1.5
2,Mo,4,2012,05:36,3.2,11:50,1.3,17:53,3.2,,
3,Tu,4,2012,00:09,1.4,06:46,3.4,12:48,1.1,19:01,3.5
4,We,4,2012,01:14,1.1,07:41,3.7,13:39,0.8,20:00,3.7
5,Th,4,2012,02:07,0.8,08:28,4.0,14:26,0.6,20:51,4.0
6,Fr,4,2012,02:53,0.5,09:12,4.3,15:12,0.4,21:38,4.3
7,Sa,4,2012,03:37,0.3,09:56,4.4,15:58,0.2,22:23,4.4
8,Su,4,2012,04:20,0.2,10:40,4.4,16:44,0.2,23:07,4.5
9,Mo,4,2012,05:02,0.2,11:25,4.4,17:30,0.3,23:51,4.4
10,Tu,4,2012,05:46,0.4,12:12,4.2,18:17,0.5,,
11,We,4,2012,00:35,4.3,06:33,0.6,13:02,3.9,19:07,0.7
12,Th,4,2012,01:23,4.0,07:26,0.9,13:56,3.7,20:00,1.0
13,Fr,4,2012,02:15,3.7,08:30,1.1,14:56,3.4,21:02,1.2
14,Sa,4,2012,03:17,3.5,09:47,1.3,16:03,3.3,22:16,1.4
15,Su,4,2012,04:33,3.4,11:05,1.3,17:18,3.2,23:34,1.4
16,Mo,4,2012,05:51,3.4,12:11,1.3,18:31,3.3,,
17,Tu,4,2012,00:42,1.3,06:55,3.5,13:04,1.2,19:32,3.4
18,We,4,2012,01:36,1.1,07:45,3.7,13:50,1.0,20:21,3.6
19,Th,4,2012,02:21,0.9,08:26,3.8,14:30,0.9,21:02,3.8
20,Fr,4,2012,02:59,0.8,09:03,3.9,15:07,0.8,21:39,3.9
21,Sa,4,2012,03:33,0.7,09:39,3.9,15:41,0.8,22:13,4.0
22,Su,4,2012,04:06,0.7,10:13,3.9,16:13,0.8,22:46,4.0
23,Mo,4,2012,04:37,0.7,10:48,3.9,16:46,0.8,23:18,4.0
24,Tu,4,2012,05:08,0.7,11:23,3.8,17:19,0.8,23:51,3.9
25,We,4,2012,05:42,0.8,11:59,3.7,17:54,0.9,,
26,Th,4,2012,00:24,3.8,06:18,1.0,12:38,3.6,18:31,1.0
27,Fr,4,2012,00:59,3.6,07:00,1.1,13:21,3.5,19:13,1.1
28,Sa,4,2012,01:39,3.5,07:50,1.2,14:09,3.4,20:00,1.2
29,Su,4,2012,02:30,3.4,08:51,1.3,15:04,3.3,20:58,1.4
30,Mo,4,2012,03:35,3.3,09:59,1.3,16:06,3.3,22:08,1.4
1,Tu,5,2012,04:50,3.3,11:06,1.2,17:14,3.3,23:25,1.3
